st_name,user_name,user_id,local_guide,rating_stars,time_num,time_unit,comment,create_date,update_date
食の初-炸蛋雞魯飯職人專門店,Kuan,https://www.google.com/maps/contrib/116199876023650027263/reviews?hl=zh-TW,12 則評論 · 2 張相片,5 顆星,22,小時,雙拼雞魯飯非常的好吃，雞肉非常的水嫩跟清爽，然後再配上濃郁滷汁的豬肉，味道融合的恰到好處，大家快來吃,2025-05-05,2025-05-05
食の初-炸蛋雞魯飯職人專門店,T Song,https://www.google.com/maps/contrib/116246859075051553333/reviews?hl=zh-TW,在地嚮導 · 21 則評論 · 14 張相片,5 顆星,1,天,"不論內用或外帶皆需加Line好友線上點餐，自行結帳找零
點了炸蛋蔥油雞肉飯外帶、選半熟蛋～拌在一起好吃
櫃檯走道窄窄的，只能單向有人通過、取了餐去付費就離開沒注意內用環境",2025-05-05,2025-05-05
食の初-炸蛋雞魯飯職人專門店,Oreo Kao,https://www.google.com/maps/contrib/107002781428535958342/reviews?hl=zh-TW,16 則評論 · 3 張相片,5 顆星,1,天,"蘿蔔湯必點！蘿蔔軟度適中是有入味但又不會爛的那種，湯底清甜，超好喝！
椒麻配滷肉太對味，平常不吃滷肉飯，因為椒麻太好吃捨不得把滷肉挑掉直接完食！",2025-05-05,2025-05-05
食の初-炸蛋雞魯飯職人專門店,李佳晉,https://www.google.com/maps/contrib/108024189192680136628/reviews?hl=zh-TW,14 則評論 · 6 張相片,3 顆星,1,天,"就是雞肉飯加台式辣醬 吃起來有點甜的南部味
蛋好吃 但口味不行",2025-05-05,2025-05-05
花漾轉轉鍋 | 一中火鍋 | 火鍋吃到飽 | 宵夜吃到飽,蔡建發,https://www.google.com/maps/contrib/111275738611186512153/reviews?hl=zh-TW,在地嚮導 · 13 則評論 · 25 張相片,4 顆星,3,小時,,2025-05-05,2025-05-05
花漾轉轉鍋 | 一中火鍋 | 火鍋吃到飽 | 宵夜吃到飽,徐Freda,https://www.google.com/maps/contrib/113531142316328808073/reviews?hl=zh-TW,6 則評論 · 1 張相片,3 顆星,15,小時,"1.已經就定位坐好！竟然還被因為他們要接更多客人，而在要點餐結帳時告知要移動位置，還說要是他就不會像這個員工這樣帶位！那你們內部管理的問題，我ㄧ點也不想知道！醜一
2.點餐時，人員沒講清楚，如果有一個人點肉品吃到飽，就要全部的人都要點吃到飽，那家人點有牛肉的，全部的人也都一樣都牛肉！包括不吃牛的！無理
3.廁所雜亂，洗地板的水管，散在地板！地板積水！
4.冰品只有4個品項，飲料冰品不好喝！
5.唯一推薦瓜仔肉飯
6.焦糖布丁，奶粉味超重！",2025-05-05,2025-05-05
花漾轉轉鍋 | 一中火鍋 | 火鍋吃到飽 | 宵夜吃到飽,可樂最艾清秋吖,https://www.google.com/maps/contrib/117587060909104896984/reviews?hl=zh-TW,1 則評論,1 顆星,1,天,旅行特地過來吃🥹結果服務員加湯的時候洒出來了，弄髒了朋友的衣服，但是一句道歉也沒有，服務費還要10%,2025-05-05,2025-05-05
丸勝咖哩洋食-台中一中街人氣推薦美食 咖哩飯 日式咖哩 客製化日式料理 PTT網友推薦和風料理餐廳 必吃咖哩 好吃豬排,11李翊豪,https://www.google.com/maps/contrib/103439369341370389405/reviews?hl=zh-TW,3 則評論 · 1 張相片,5 顆星,10,小時,,2025-05-05,2025-05-05
丸勝咖哩洋食-台中一中街人氣推薦美食 咖哩飯 日式咖哩 客製化日式料理 PTT網友推薦和風料理餐廳 必吃咖哩 好吃豬排,蔡佑鴻,https://www.google.com/maps/contrib/115574368166226188059/reviews?hl=zh-TW,2 則評論,5 顆星,1,天,,2025-05-05,2025-05-05
丸勝咖哩洋食-台中一中街人氣推薦美食 咖哩飯 日式咖哩 客製化日式料理 PTT網友推薦和風料理餐廳 必吃咖哩 好吃豬排,阮允貞,https://www.google.com/maps/contrib/112981062931038172968/reviews?hl=zh-TW,,5 顆星,1,天,,2025-05-05,2025-05-05
丸勝咖哩洋食-台中一中街人氣推薦美食 咖哩飯 日式咖哩 客製化日式料理 PTT網友推薦和風料理餐廳 必吃咖哩 好吃豬排,陳宥臻,https://www.google.com/maps/contrib/101893087676280689265/reviews?hl=zh-TW,4 則評論,5 顆星,1,天,,2025-05-05,2025-05-05
丸勝咖哩洋食-台中一中街人氣推薦美食 咖哩飯 日式咖哩 客製化日式料理 PTT網友推薦和風料理餐廳 必吃咖哩 好吃豬排,陳品瑄,https://www.google.com/maps/contrib/113510497651486692930/reviews?hl=zh-TW,,5 顆星,1,天,,2025-05-05,2025-05-05
丸勝咖哩洋食-台中一中街人氣推薦美食 咖哩飯 日式咖哩 客製化日式料理 PTT網友推薦和風料理餐廳 必吃咖哩 好吃豬排,許淨羽,https://www.google.com/maps/contrib/100608818088718350990/reviews?hl=zh-TW,1 則評論 · 1 張相片,5 顆星,1,天,,2025-05-05,2025-05-05
丸勝咖哩洋食-台中一中街人氣推薦美食 咖哩飯 日式咖哩 客製化日式料理 PTT網友推薦和風料理餐廳 必吃咖哩 好吃豬排,蔡妤璇,https://www.google.com/maps/contrib/118122086346260380910/reviews?hl=zh-TW,1 則評論,5 顆星,1,天,,2025-05-05,2025-05-05
丸勝咖哩洋食-台中一中街人氣推薦美食 咖哩飯 日式咖哩 客製化日式料理 PTT網友推薦和風料理餐廳 必吃咖哩 好吃豬排,朱婷筠,https://www.google.com/maps/contrib/116770981049681242664/reviews?hl=zh-TW,1 則評論,5 顆星,1,天,"金頭髮女生服務態度佳～
工作認真",2025-05-05,2025-05-05
丸勝咖哩洋食-台中一中街人氣推薦美食 咖哩飯 日式咖哩 客製化日式料理 PTT網友推薦和風料理餐廳 必吃咖哩 好吃豬排,靳家齊,https://www.google.com/maps/contrib/115629060307189591952/reviews?hl=zh-TW,1 則評論,5 顆星,1,天,,2025-05-05,2025-05-05
丸勝咖哩洋食-台中一中街人氣推薦美食 咖哩飯 日式咖哩 客製化日式料理 PTT網友推薦和風料理餐廳 必吃咖哩 好吃豬排,星冰樂,https://www.google.com/maps/contrib/105197900115386169528/reviews?hl=zh-TW,1 則評論 · 1 張相片,5 顆星,1,天,,2025-05-05,2025-05-05
丸勝咖哩洋食-台中一中街人氣推薦美食 咖哩飯 日式咖哩 客製化日式料理 PTT網友推薦和風料理餐廳 必吃咖哩 好吃豬排,陳芊卉,https://www.google.com/maps/contrib/106626004018987043572/reviews?hl=zh-TW,1 則評論 · 1 張相片,5 顆星,1,天,,2025-05-05,2025-05-05
JT燉飯-台中一中街 義式料理美食餐廳 燉飯 義大利麵 披薩pizza專賣店推薦,Lisa,https://www.google.com/maps/contrib/102168162933752187595/reviews?hl=zh-TW,在地嚮導 · 33 則評論 · 7 張相片,1 顆星,21,小時,煤礦工培根起士義大利麵，以前叫外送覺得味道很濃郁好吃，今天叫外送覺得很水，味道沒有以前濃郁了，麵也不太Q，非常失望QAQ,2025-05-05,2025-05-05
JT燉飯-台中一中街 義式料理美食餐廳 燉飯 義大利麵 披薩pizza專賣店推薦,Chen Ivan,https://www.google.com/maps/contrib/117169024172166453660/reviews?hl=zh-TW,3 則評論,5 顆星,23,小時,這輩子吃過最好吃的燉飯,2025-05-05,2025-05-05
蘇坤蔚牛排 Sukhumvit STEAK,莊天天,https://www.google.com/maps/contrib/116340833146963552918/reviews?hl=zh-TW,在地嚮導 · 14 則評論 · 10 張相片,1 顆星,20,小時,"我點了雙翼牛排跟泰國炒飯
我以前在墾丁吃一次 很好吃
結果勒！！烤雞冷凍雞味很重，但我勉強把它吃完！牛排外表黑嚕嚕就算了～ 鹹到我懷疑人生 ，我是一個不太會浪費食物的人 但這牛排我真的不行….
但玉米濃湯跟紅茶還可以啦…",2025-05-05,2025-05-05
蘇坤蔚牛排 Sukhumvit STEAK,Ey,https://www.google.com/maps/contrib/115096718880298422170/reviews?hl=zh-TW,在地嚮導 · 156 則評論 · 89 張相片,1 顆星,21,小時,衛生很糟糕，餐具都黏著髒東西，店員態度也不是太友善，餐點牛排跟鐵板麵是我吃過最難吃的,2025-05-05,2025-05-05
蘇坤蔚牛排 Sukhumvit STEAK,杰,https://www.google.com/maps/contrib/114405992554252737919/reviews?hl=zh-TW,在地嚮導 · 24 則評論 · 12 張相片,5 顆星,1,天,肉品好吃，但希望可以有A1紅人牛排醬可以加🥺🥺,2025-05-05,2025-05-05
蘇坤蔚牛排 Sukhumvit STEAK,Jason,https://www.google.com/maps/contrib/115844483098307687739/reviews?hl=zh-TW,在地嚮導 · 165 則評論 · 201 張相片,4 顆星,1,天,"我覺得是很可以的一家店阿

差在行銷跟內用裝潢吧
牛排雞排豬排價格都200有找

並且牛排是真材實料，有吃過夜市牛排就知道根本天差地遠，這價格能吃到這種牛排我都想給五顆星了...

唯一被詬病的就是店內走的不是工業風，根本是工地風...
然後那個大椒麻醬超好吃，個人覺得沒有很辣，有配合台灣人的口味調整，真的很可以嘗試

而且這間要是加個“泰式牛排”這種title
感覺就會紅吧

真心沒有很糟糕，內用雖然非常簡陋又沒什麼裝潢，但冷氣還是很涼的，並且紅茶、爆米花、玉米濃湯(不太好喝)都是無限量的

重點是！！！學生有優惠，等於是一份牛排才150，真的沒有網路上說的那麼糟糕
你去看看整排有哪間是可以吃的

一中街就是琳瑯滿目，說難聽一點，魚目混珠一大堆，這間很有誠意了！

然後泰式炒飯的部分，確定是用泰國米，泰國米本身就是偏硬，炒了下去又更硬，覺得有點還好，但口味特殊啦，現在還有85折",2025-05-05,2025-05-05
亞丁尼義式麵屋 一中店,何書翰,https://www.google.com/maps/contrib/112043866876852850419/reviews?hl=zh-TW,在地嚮導 · 41 則評論 · 255 張相片,5 顆星,1,天,是一家連鎖的義大利麵餐廳，位於一中的店家座位常常客滿，整體的餐點份量很足，而且價格合理，是適合與三五好友一起相約吃飯的店家,2025-05-05,2025-05-05
歪米線,韓尼Hanni,https://www.google.com/maps/contrib/100556120138094793737/reviews?hl=zh-TW,2 則評論,5 顆星,23,小時,"這是我每次來一中都會選擇的店
每次都是吃很飽的回家～
雖然小貴但很好吃！
推酸菜米線～但建議小辣就好。
中辣會掩蓋掉酸菜的味道",2025-05-05,2025-05-05
礁溪柯家蔥油餅（台中）店休時間請看FB粉專或IG,張大寶,https://www.google.com/maps/contrib/113780438230568277254/reviews?hl=zh-TW,在地嚮導 · 143 則評論 · 241 張相片,5 顆星,1,天,"【好友推薦驚艷美食！！！】
好吃到吃完了才想起來我還沒拍……有人拍到的可以幫我補圖嗎（被打）
兩位師傅手腳超俐落記憶力又好
在現場多人一次抵達歷經一一口味簡介又選擇障礙的車輪戰後
還能以迅速又流暢的節奏
將完成品一件一件細心擺入收納盒裡
一掃對傳統蔥油餅店的印象

這款蔥油餅是厚實的麵團揉煎餅
蛋煎地焦黃酥脆包裹著有嚼勁的厚實餅皮
放涼了也不會覺得口感油膩且不減香氣
整個乾淨謹慎的製作過程都能從櫃檯盡入眼簾
經典版蔥味清爽鮮明
九層塔口味也融合得洽到好處
如果可以吃辣的人則大推抹上店家自製辣椒小魚乾的小魚款
不死鹹不滿嘴油味的紅辣椒香
吃起來不會滿口魚腥
鹹度含油量兩者感覺皆低於一般坊間調製的比例
也不會讓人嗆得喉嚨不舒服
摻入蔥油餅最合適的調味：甜辣醬
讓鹹辣的層次更加立體

明明中午吃很飽的
一拿起來稀哩呼嚕還沒回神就不見了
很有飽足感的大小卻又香得可以讓人一個接一個
有的客人甚至買回家隔天當早餐吃
讓自己一睡醒就有美味可吃
真是令人羨慕又嫉妒有這樣美味店家的臺中人呀
牆上照片如實體比例
大家就自行想像一下吧
這次我沒有貼宵夜照
是老闆自己拍的
大家可以用新臺幣制裁他們😂😂😂",2025-05-05,2025-05-05
礁溪柯家蔥油餅（台中）店休時間請看FB粉專或IG,lin lin,https://www.google.com/maps/contrib/109252086007902257255/reviews?hl=zh-TW,在地嚮導 · 79 則評論 · 384 張相片,3 顆星,1,天,餐點個人覺得還可以，醬料味道很普通就是一般的甜辣醬，要改成店內招牌小魚乾辣椒味道，需要點專屬的口味，有點小貴。,2025-05-05,2025-05-05
日日利海盜飯糰,NY CY,https://www.google.com/maps/contrib/112183397391339938431/reviews?hl=zh-TW,在地嚮導 · 7 則評論,5 顆星,14,小時,,2025-05-05,2025-05-05
漁藏 台中旗艦店,Jenny Yen,https://www.google.com/maps/contrib/109914446421317231935/reviews?hl=zh-TW,"在地嚮導 · 881 則評論 · 4,515 張相片",4 顆星,1,天,豚骨叉燒拉麵160，是細麵，味道不錯，CP值還可以，內用有冷氣有廁所,2025-05-05,2025-05-05
Mr.38 咖哩美食餐廳（一中店),瑜萱高,https://www.google.com/maps/contrib/117583839696772565655/reviews?hl=zh-TW,7 則評論 · 1 張相片,1 顆星,16,小時,"無言死了 叫外送連個袋子都不給人家有必要摳成這樣嗎？
一個餐點也要200多塊然後搞得像80塊的路邊攤是3小，給個袋子會少賺你那多少的錢嗎？？？",2025-05-05,2025-05-05
Mr.38 咖哩美食餐廳（一中店),NBA,https://www.google.com/maps/contrib/110739860200345660652/reviews?hl=zh-TW,在地嚮導 · 182 則評論 · 489 張相片,4 顆星,23,小時,Mr. 39 咖喱🍛是很久的一家店，也很久沒有吃了，咖喱沒有其他的口味，只差在配料，是要配豬排或是雞肉又或者蔬菜咖喱，生意是不錯！但我更愛有其他咖喱的選擇！,2025-05-05,2025-05-05
Mr.38 咖哩美食餐廳（一中店),D K,https://www.google.com/maps/contrib/109849201804802552975/reviews?hl=zh-TW,在地嚮導 · 22 則評論 · 4 張相片,5 顆星,1,天,好吃,2025-05-05,2025-05-05
Mr.38 咖哩美食餐廳（一中店),顏弘志,https://www.google.com/maps/contrib/111650652889785387835/reviews?hl=zh-TW,在地嚮導 · 18 則評論 · 3 張相片,5 顆星,1,天,好吃,2025-05-05,2025-05-05
熨斗烤小豬,平安吉祥,https://www.google.com/maps/contrib/106950956647070523544/reviews?hl=zh-TW,在地嚮導 · 232 則評論 · 199 張相片,5 顆星,1,天,鍋湯頭不錯吃,2025-05-05,2025-05-05
聚一波義式料理 義大利麵 燉飯 一中美食,Andy Wu,https://www.google.com/maps/contrib/115784150490716237816/reviews?hl=zh-TW,在地嚮導 · 28 則評論 · 27 張相片,5 顆星,1,天,"義大利麵非常美味，這次點的是青醬蛤蜊，蛤蜊又多又飽滿，滋味非凡；內人吃的是松露蔬食燉飯，同樣也非常讓人滿意。
偶爾來一中街時便來聚一波用餐，算是性價比非常高的店家。",2025-05-05,2025-05-05
8德司創意餐館 （一中店）,文文,https://www.google.com/maps/contrib/112850807298240770617/reviews?hl=zh-TW,13 則評論 · 9 張相片,5 顆星,17,小時,,2025-05-05,2025-05-05
8德司創意餐館 （一中店）,jason Hsieh,https://www.google.com/maps/contrib/109963153523324539180/reviews?hl=zh-TW,5 則評論 · 1 張相片,5 顆星,1,天,,2025-05-05,2025-05-05
川牛木石亭 一中店,阿祐.,https://www.google.com/maps/contrib/110274221035407514995/reviews?hl=zh-TW,12 則評論 · 3 張相片,2 顆星,17,小時,"呃 菜裡有蟲 跟服務人員反應也沒什麼回饋
只是把菜收走了⋯",2025-05-05,2025-05-05
川牛木石亭 一中店,源,https://www.google.com/maps/contrib/100325103017145643487/reviews?hl=zh-TW,2 則評論,3 顆星,1,天,牛排丼真的好吃 但拉麵和牛丼普通,2025-05-05,2025-05-05
single place coffee lab,P Jo Von Dutch,https://www.google.com/maps/contrib/111279891924596252403/reviews?hl=zh-TW,在地嚮導 · 161 則評論 · 397 張相片,5 顆星,15,小時,台中公園後面熙熙攘攘的街道後街上有一家很棒的小咖啡店，蛋糕和飲料種類豐富，店主非常友好。,2025-05-05,2025-05-05
古辰希子Gccz 日式刨冰,王冠茵,https://www.google.com/maps/contrib/114186848644431484728/reviews?hl=zh-TW,4 則評論 · 5 張相片,3 顆星,13,小時,"內用：小而窄，但是設計算挺別緻。
價格：一般
餐點：等了40分鐘才上菜，味道不錯。
本想給5星，但是在冰裡揪出了2根頭髮
怕要求重做又要等40分鐘，所以忍著噁
心，繼續把冰吃完了。（一根頭髮扣一星
服務：善意提醒頭髮事件，只獲得一句：對不
起，會不會顯得誠意不足？",2025-05-05,2025-05-05
暹味泰式料理,紫色九層塔（漢堡排）,https://www.google.com/maps/contrib/103672638916695103573/reviews?hl=zh-TW,在地嚮導 · 138 則評論 · 399 張相片,5 顆星,1,天,"便宜好吃～
推薦椒麻雞、檸檬雞！",2025-05-05,2025-05-05
暹味泰式料理,郭威廷,https://www.google.com/maps/contrib/104954728904454117356/reviews?hl=zh-TW,在地嚮導 · 48 則評論 · 98 張相片,5 顆星,1,天,用餐環境佳，有湯品可以取用。炒飯香氣十足！打拋雞豬，味道道地！,2025-05-05,2025-05-05
谷奇娜餐酒館 台中最強義大利餐廳/牛排漢堡披薩宵夜聚餐@一中商圈/best bistro Taichung,Yaching Liu,https://www.google.com/maps/contrib/108989877567695891065/reviews?hl=zh-TW,在地嚮導 · 91 則評論 · 55 張相片,5 顆星,21,小時,"今天造訪了一間讓味蕾驚艷的小餐館，實在忍不住想好好讚美一番！

首先是他們家的披薩，餅皮一入口便讓人驚喜。與一般的薄脆或厚實不同，這餅皮彷彿融合了職人手感與巧思，每一口都帶著淡淡的麥香與絕佳的彈性，配上濃郁香氣的起司和新鮮配料，真的是一吃難忘。

接著上桌的是青醬義大利寬麵。這道完全讓我改觀對青醬的想像——老闆親自調配的青醬，香氣中帶著層次分明的羅勒與蒜香，濃而不膩。寬麵使用義大利麵粉製作，口感彈牙卻不失柔韌，每一口都能感受到用心與品質。

最後不得不提他們的酥炸巴沙魚塊。外酥內嫩的炸衣包裹著新鮮魚肉，連魚皮也保留下來，入口時那股鮮味立刻在口中綻放，讓人回味無窮。簡單的料理手法卻保留了食材的純粹與美味。

整體來說，這是一場非常滿足的美食體驗，從食材、調味到細節都能感受到用心。下次絕對還要再訪，把其他菜色也一一品嚐！",2025-05-05,2025-05-05
